🕘️更新时间,#genre#
浙江民生休闲,http://ced8ee.tv.netsite.cc/proxy/991769224/991769224.m3u8$订阅源
浙江民生休闲,https://tvbox.nat.netsite.cc:8043/proxy/991769224/991769224.m3u8$订阅源
浙江教科影视,http://d97e53.tv.netsite.cc/proxy/833196700/833196700.m3u8$订阅源
浙江教科影视,http://ced8ee.tv.netsite.cc/proxy/833196700/833196700.m3u8$订阅源
浙江教科影视,https://tvbox.nat.netsite.cc:8043/proxy/833196700/833196700.m3u8$订阅源

☘️北京频道,#genre#
北京财经,http://111.196.135.75:8686/udp/239.3.1.116:8000$订阅源
北京财经,http://222.129.139.229:8888/udp/239.3.1.116:8000$订阅源
北京财经,http://123.113.187.204:8000/udp/239.3.1.116:8000$订阅源
北京青年,http://111.196.135.75:8686/udp/239.3.1.118:8000$订阅源
北京青年,http://222.129.139.229:8888/udp/239.3.1.118:8000$订阅源
北京青年,http://123.113.187.204:8000/udp/239.3.1.118:8000$订阅源

☘️上海频道,#genre#
七彩戏剧,http://z.b.bkpcp.top/m.php?id=qcxj$订阅源
七彩戏剧,http://nas.hssvm.com:8888/udp/225.1.1.86:5002$订阅源
七彩戏剧,http://223.166.234.215:7777/tsfile/live/1034_1.m3u8$订阅源
上海外语,http://d97e53.tv.netsite.cc/proxy/1701776112/1701776112.m3u8$订阅源
上海外语,https://tvbox.nat.netsite.cc:8043/proxy/1701776112/1701776112.m3u8$订阅源
上海教育,http://61.173.144.157:9901/tsfile/live/1007_1.m3u8$订阅源
上海教育,http://61.173.144.157:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
上海教育,http://223.166.234.215:7777/tsfile/live/1033_1.m3u8$订阅源
上海点掌财经,http://d97e53.tv.netsite.cc/proxy/1577752441/1577752441.m3u8$订阅源
上海点掌财经,https://tvbox.nat.netsite.cc:8043/proxy/1577752441/1577752441.m3u8$订阅源
上海纪实,http://d97e53.tv.netsite.cc/proxy/1975883896/1975883896.m3u8$订阅源
上海纪实,http://ced8ee.tv.netsite.cc/proxy/1975883896/1975883896.m3u8$订阅源
上海纪实,https://tvbox.nat.netsite.cc:8043/proxy/1975883896/1975883896.m3u8$订阅源
上海纪实,http://119.125.134.228:9902/tsfile/live/1055_1.m3u8$订阅源
上海纪实,http://wouu.net:9977/udp/239.93.1.137:5140$订阅源
上海纪实,http://61.173.144.157:9901/tsfile/live/1005_1.m3u8$订阅源
上海都市,http://d97e53.tv.netsite.cc/proxy/2116818558/2116818558.m3u8$订阅源
上海都市,http://ced8ee.tv.netsite.cc/proxy/2116818558/2116818558.m3u8$订阅源
上海都市,https://tvbox.nat.netsite.cc:8043/proxy/2116818558/2116818558.m3u8$订阅源
东方影视,http://z.b.bkpcp.top/m.php?id=shys$订阅源
东方影视,http://223.166.234.215:7777/tsfile/live/1028_1.m3u8$订阅源
东方财经,http://nas.hssvm.com:8888/udp/225.1.1.87:5002$订阅源
东方财经,http://wouu.net:9977/udp/239.93.1.165:5140$订阅源
东方财经,http://223.166.234.215:7777/tsfile/live/1031_1.m3u8$订阅源
动漫秀场,http://124.231.214.218:9999/tsfile/live/1103_1.m3u8$订阅源
动漫秀场,http://nas.hssvm.com:8888/udp/225.1.1.134:5002$订阅源
动漫秀场,http://60.2.190.206:4000/udp/239.253.93.225:6403$订阅源
动漫秀场,http://223.166.234.215:7777/tsfile/live/1052_1.m3u8$订阅源
哈哈炫动,http://171.104.192.14:8181/tsfile/live/1005_1.m3u8$订阅源
哈哈炫动,http://171.104.192.8:8181/tsfile/live/1005_1.m3u8$订阅源
哈哈炫动,http://144.52.160.114:9901/tsfile/live/1070_1.m3u8$订阅源
哈哈炫动,http://124.231.214.218:9999/tsfile/live/1102_1.m3u8$订阅源
哈哈炫动,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8$订阅源
哈哈炫动,http://171.104.192.12:8181/tsfile/live/1005_1.m3u8$订阅源
哈哈炫动,http://124.231.212.173:9999/tsfile/live/1102_1.m3u8$订阅源
哈哈炫动,http://119.125.134.228:9902/tsfile/live/1033_1.m3u8$订阅源
哈哈炫动,http://163.177.122.33:9901/tsfile/live/1030_1.m3u8$订阅源
哈哈炫动,http://125.114.246.160:9901/tsfile/live/1000_1.m3u8$订阅源
新闻综合,http://61.173.144.157:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
新闻综合,http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源
新闻综合,http://223.166.234.215:7777/tsfile/live/1025_1.m3u8$订阅源
生活时尚,http://nas.hssvm.com:8888/udp/225.1.1.143:5002$订阅源
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140$订阅源
生活时尚,http://wouu.net:9977/udp/239.93.0.106:5140$订阅源
生活时尚,http://223.166.234.215:7777/tsfile/live/1051_1.m3u8$订阅源
第一财经,http://d97e53.tv.netsite.cc/proxy/1946402424/1946402424.m3u8$订阅源
第一财经,https://tvbox.nat.netsite.cc:8043/proxy/1946402424/1946402424.m3u8$订阅源
第一财经,http://223.166.234.215:7777/tsfile/live/1029_1.m3u8$订阅源

☘️重庆频道,#genre#
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8$订阅源

☘️江苏频道,#genre#
优漫卡通,http://123.161.155.128:9901/tsfile/live/1014_1.m3u8$订阅源
优漫卡通,http://171.104.192.14:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://171.104.192.8:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://144.52.160.114:9901/tsfile/live/1057_1.m3u8$订阅源
优漫卡通,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8$订阅源
优漫卡通,http://114.105.184.92:9901/tsfile/live/1077_1.m3u8$订阅源
优漫卡通,http://171.104.192.12:8181/tsfile/live/1007_1.m3u8$订阅源
优漫卡通,http://106.118.70.49:9901/tsfile/live/1013_1.m3u8$订阅源
优漫卡通,http://wouu.net:9977/udp/239.93.0.251:5140$订阅源
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8$订阅源
南京十八,https://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$订阅源
南京娱乐,https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$订阅源
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8$订阅源
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$订阅源
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8$订阅源
南京新闻综合,https://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8$订阅源
南京生活,https://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8$订阅源
无锡娱乐,http://d97e53.tv.netsite.cc/proxy/461270403/461270403.m3u8$订阅源
无锡娱乐,https://tvbox.nat.netsite.cc:8043/proxy/461270403/461270403.m3u8$订阅源
无锡新闻综合,http://d97e53.tv.netsite.cc/proxy/1808503557/1808503557.m3u8$订阅源
无锡新闻综合,https://tvbox.nat.netsite.cc:8043/proxy/1808503557/1808503557.m3u8$订阅源
无锡生活,http://d97e53.tv.netsite.cc/proxy/995802232/995802232.m3u8$订阅源
无锡生活,https://tvbox.nat.netsite.cc:8043/proxy/995802232/995802232.m3u8$订阅源
无锡都市资讯,http://d97e53.tv.netsite.cc/proxy/1260824748/1260824748.m3u8$订阅源
无锡都市资讯,https://tvbox.nat.netsite.cc:8043/proxy/1260824748/1260824748.m3u8$订阅源
沛县新闻综合,http://d97e53.tv.netsite.cc/proxy/2058383266/2058383266.m3u8$订阅源
沛县新闻综合,http://ced8ee.tv.netsite.cc/proxy/2058383266/2058383266.m3u8$订阅源
沛县新闻综合,https://tvbox.nat.netsite.cc:8043/proxy/2058383266/2058383266.m3u8$订阅源
泗洪新闻综合,http://d97e53.tv.netsite.cc/proxy/39753847/39753847.m3u8$订阅源
泗洪新闻综合,http://ced8ee.tv.netsite.cc/proxy/39753847/39753847.m3u8$订阅源
泗洪新闻综合,https://tvbox.nat.netsite.cc:8043/proxy/39753847/39753847.m3u8$订阅源
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8$订阅源
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8$订阅源
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd$订阅源
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8$订阅源
苏州经济,http://tylive.kan0512.com/norecord/norecord_csztv2.m3u8$订阅源
苏州生活,http://tylive.kan0512.com/norecord/norecord_csztv3.m3u8$订阅源
苏州生活,http://tylive.kan0512.com/norecord/norecord_csztv5.m3u8$订阅源
苏州新闻,http://tylive.kan0512.com/norecord/norecord_csztv1.m3u8$订阅源

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
湖南都市,http://d97e53.tv.netsite.cc/proxy/1116439121/1116439121.m3u8$订阅源
湖南都市,http://ced8ee.tv.netsite.cc/proxy/1116439121/1116439121.m3u8$订阅源
湖南都市,https://tvbox.nat.netsite.cc:8043/proxy/1116439121/1116439121.m3u8$订阅源
湖南都市,http://124.231.214.218:9999/tsfile/live/1092_1.m3u8$订阅源
湖南都市,http://223.159.10.196:8099/tsfile/live/1002_1.m3u8$订阅源
湖南都市,http://220.170.243.209:9901/tsfile/live/1002_1.m3u8$订阅源
湖南都市,http://124.231.212.173:9999/tsfile/live/1092_1.m3u8$订阅源
湖南经视,http://d97e53.tv.netsite.cc/proxy/1075467511/1075467511.m3u8$订阅源
湖南经视,http://ced8ee.tv.netsite.cc/proxy/1075467511/1075467511.m3u8$订阅源
湖南经视,https://tvbox.nat.netsite.cc:8043/proxy/1075467511/1075467511.m3u8$订阅源
湖南经视,http://124.231.214.218:9999/tsfile/live/1091_1.m3u8$订阅源
湖南经视,http://223.159.10.196:8099/tsfile/live/1006_1.m3u8$订阅源
湖南经视,http://220.170.243.209:9901/tsfile/live/1001_1.m3u8$订阅源
湖南电视剧,http://124.231.214.218:9999/tsfile/live/1094_1.m3u8$订阅源
湖南电视剧,http://223.159.10.196:8099/tsfile/live/1004_1.m3u8$订阅源
湖南电视剧,http://124.231.212.173:9999/tsfile/live/1094_1.m3u8$订阅源
湖南电影,http://124.231.214.218:9999/tsfile/live/1093_1.m3u8$订阅源
湖南电影,http://223.159.10.196:8099/tsfile/live/1001_1.m3u8$订阅源
湖南电影,http://124.231.212.173:9999/tsfile/live/1093_1.m3u8$订阅源
湖南爱晚,http://d97e53.tv.netsite.cc/proxy/1916495164/1916495164.m3u8$订阅源
湖南爱晚,https://tvbox.nat.netsite.cc:8043/proxy/1916495164/1916495164.m3u8$订阅源
湖南爱晚,http://124.231.214.218:9999/tsfile/live/1097_1.m3u8$订阅源
湖南爱晚,http://124.231.212.173:9999/tsfile/live/1097_1.m3u8$订阅源
湖南教育,http://124.231.214.218:9999/tsfile/live/1086_1.m3u8$订阅源
湖南教育,http://223.159.10.196:8099/tsfile/live/1008_1.m3u8$订阅源
湖南教育,http://124.231.212.173:9999/tsfile/live/1086_1.m3u8$订阅源
湖南娱乐,http://d97e53.tv.netsite.cc/proxy/884645401/884645401.m3u8$订阅源
湖南娱乐,https://tvbox.nat.netsite.cc:8043/proxy/884645401/884645401.m3u8$订阅源
湖南娱乐,http://124.231.214.218:9999/tsfile/live/1096_1.m3u8$订阅源
湖南娱乐,http://223.159.10.196:8099/tsfile/live/1000_1.m3u8$订阅源
湖南娱乐,http://124.231.212.173:9999/tsfile/live/1096_1.m3u8$订阅源
湖南国际,http://223.159.10.196:8099/tsfile/live/1007_1.m3u8$订阅源
湖南公共,http://223.159.10.196:8099/tsfile/live/1003_1.m3u8$订阅源
金鹰纪实,http://d97e53.tv.netsite.cc/proxy/46690299/46690299.m3u8$订阅源
金鹰纪实,https://tvbox.nat.netsite.cc:8043/proxy/46690299/46690299.m3u8$订阅源
金鹰纪实,http://223.13.1.125:9901/tsfile/live/1018_1.m3u8$订阅源
金鹰纪实,http://144.52.160.114:9901/tsfile/live/1068_1.m3u8$订阅源
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8$订阅源
金鹰纪实,http://223.159.10.196:8099/tsfile/live/1009_1.m3u8$订阅源
金鹰纪实,http://223.13.1.109:9901/tsfile/live/1018_1.m3u8$订阅源
金鹰纪实,http://124.231.212.173:9999/tsfile/live/1095_1.m3u8$订阅源
金鹰纪实,http://223.13.1.185:9901/tsfile/live/1018_1.m3u8$订阅源
金鹰纪实,http://nas.hssvm.com:8888/udp/225.1.1.124:5002$订阅源
湖南金鹰纪实,http://220.170.243.209:9901/tsfile/live/1007_1.m3u8$订阅源
长沙新闻综合,http://d97e53.tv.netsite.cc/proxy/1524274658/1524274658.m3u8$订阅源
长沙新闻综合,https://tvbox.nat.netsite.cc:8043/proxy/1524274658/1524274658.m3u8$订阅源
长沙政法,http://d97e53.tv.netsite.cc/proxy/298063278/298063278.m3u8$订阅源
长沙政法,http://ced8ee.tv.netsite.cc/proxy/298063278/298063278.m3u8$订阅源
长沙政法,https://tvbox.nat.netsite.cc:8043/proxy/298063278/298063278.m3u8$订阅源
长沙女性,http://d97e53.tv.netsite.cc/proxy/1812024686/1812024686.m3u8$订阅源
长沙女性,https://tvbox.nat.netsite.cc:8043/proxy/1812024686/1812024686.m3u8$订阅源

☘️湖北频道,#genre#
湖北综合,http://www.furymax.top:85/rtp/239.69.1.42:9892$组播源
湖北经视,http://58.53.153.168:9901/tsfile/live/1017_1.m3u8$订阅源
湖北经视,http://183.94.1.118:8801/tsfile/live/1017_1.m3u8$订阅源
湖北经视,http://www.furymax.top:85/rtp/239.69.1.41:9886$组播源
湖北生活,http://www.furymax.top:85/rtp/239.69.1.205:10872$组播源
湖北教育,http://www.furymax.top:85/rtp/239.69.1.206:10878$组播源
湖北影视,http://58.53.153.168:9901/tsfile/live/1016_1.m3u8$订阅源
湖北影视,http://www.furymax.top:85/rtp/239.69.1.204:10866$组播源
湖北公共,http://58.53.153.168:9901/tsfile/live/1015_1.m3u8$订阅源
湖北公共,http://www.furymax.top:85/rtp/239.69.1.40:9880$组播源
湖北垄上,http://58.53.152.198:9901/tsfile/live/1013_1.m3u8$订阅源
湖北垄上,http://58.53.153.168:9901/tsfile/live/1013_1.m3u8$订阅源
湖北垄上,http://www.furymax.top:85/rtp/239.69.1.43:9898$组播源
武汉一台新闻综合,http://www.furymax.top:85/rtp/239.69.1.145:10506$组播源
武汉二台电视剧,http://www.furymax.top:85/rtp/239.69.1.146:10512$组播源
武汉三台科技生活,http://www.furymax.top:85/rtp/239.69.1.251:11148$组播源
武汉四台经济,http://www.furymax.top:85/rtp/239.69.1.35:9850$组播源
武汉五台文体,http://www.furymax.top:85/rtp/239.69.1.147:10518$组播源
武汉六台外语,http://www.furymax.top:85/rtp/239.69.1.36:9856$组播源
武汉教育,http://www.furymax.top:85/rtp/239.69.1.60:9994$组播源
十堰新闻,http://58.53.152.198:9901/tsfile/live/1002_1.m3u8$订阅源
十堰新闻,http://58.53.153.168:9901/tsfile/live/1002_1.m3u8$订阅源
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8$订阅源

☘️广西频道,#genre#

☘️天津频道,#genre#
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002$订阅源
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002$订阅源
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002$订阅源
天津卫视,http://d97e53.tv.netsite.cc/proxy/240376980/240376980.m3u8$订阅源
天津卫视,http://123.161.39.146:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://ced8ee.tv.netsite.cc/proxy/240376980/240376980.m3u8$订阅源
天津卫视,https://tvbox.nat.netsite.cc:8043/proxy/240376980/240376980.m3u8$订阅源
天津卫视,http://123.161.155.128:9901/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://221.224.4.170:1111/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://171.104.192.14:8181/tsfile/live/0135_2.m3u8$订阅源
天津卫视,http://171.104.192.14:8181/tsfile/live/0135_1.m3u8$订阅源
天津卫视,http://171.104.192.8:8181/tsfile/live/0135_2.m3u8$订阅源
天津卫视,http://171.104.192.8:8181/tsfile/live/0135_1.m3u8$订阅源

☘️四川频道,#genre#
万源新闻综合,http://live.wanyuannews.com:80/wytv/hd/live.m3u8$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8$订阅源
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8$订阅源
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd$订阅源
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$订阅源
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8$订阅源
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$订阅源
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8$订阅源
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd$订阅源
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$订阅源
康巴卫视,http://wouu.net:9977/udp/239.93.0.41:5140$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8$订阅源
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd$订阅源
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd$订阅源
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd$订阅源
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8$订阅源
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源
泸县新闻综合,http://lxfile.lxxcb.cn:80/nmip-media/channellive/channel103799/playlist.m3u8$订阅源
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8$订阅源
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd$订阅源
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8$订阅源
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd$订阅源
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8$订阅源
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd$订阅源
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8$订阅源
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$订阅源
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8$订阅源
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd$订阅源

☘️陕西频道,#genre#
陕西农林,http://d97e53.tv.netsite.cc/proxy/1359389546/1359389546.m3u8$订阅源
陕西农林,http://ced8ee.tv.netsite.cc/proxy/1359389546/1359389546.m3u8$订阅源
陕西农林,https://tvbox.nat.netsite.cc:8043/proxy/1359389546/1359389546.m3u8$订阅源
陕西农林,http://wouu.net:9977/udp/239.93.0.100:5140$订阅源
陕西新闻资讯,http://d97e53.tv.netsite.cc/proxy/1595881474/1595881474.m3u8$订阅源
陕西新闻资讯,http://ced8ee.tv.netsite.cc/proxy/1595881474/1595881474.m3u8$订阅源
陕西新闻资讯,https://tvbox.nat.netsite.cc:8043/proxy/1595881474/1595881474.m3u8$订阅源
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8$订阅源
陕西都市青春,http://d97e53.tv.netsite.cc/proxy/391844543/391844543.m3u8$订阅源
陕西都市青春,http://ced8ee.tv.netsite.cc/proxy/391844543/391844543.m3u8$订阅源
陕西都市青春,https://tvbox.nat.netsite.cc:8043/proxy/391844543/391844543.m3u8$订阅源
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8$订阅源
陕西生活,http://d97e53.tv.netsite.cc/proxy/286895848/286895848.m3u8$订阅源
陕西生活,http://ced8ee.tv.netsite.cc/proxy/286895848/286895848.m3u8$订阅源
陕西生活,https://tvbox.nat.netsite.cc:8043/proxy/286895848/286895848.m3u8$订阅源
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8$订阅源
陕西公共,http://d97e53.tv.netsite.cc/proxy/1782806707/1782806707.m3u8$订阅源
陕西公共,http://ced8ee.tv.netsite.cc/proxy/1782806707/1782806707.m3u8$订阅源
陕西公共,https://tvbox.nat.netsite.cc:8043/proxy/1782806707/1782806707.m3u8$订阅源
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8$订阅源
陕西购物,http://d97e53.tv.netsite.cc/proxy/1183146985/1183146985.m3u8$订阅源
陕西购物,http://ced8ee.tv.netsite.cc/proxy/1183146985/1183146985.m3u8$订阅源
陕西购物,https://tvbox.nat.netsite.cc:8043/proxy/1183146985/1183146985.m3u8$订阅源
陕西体育休闲,http://d97e53.tv.netsite.cc/proxy/742107634/742107634.m3u8$订阅源
陕西体育休闲,http://ced8ee.tv.netsite.cc/proxy/742107634/742107634.m3u8$订阅源
陕西体育休闲,https://tvbox.nat.netsite.cc:8043/proxy/742107634/742107634.m3u8$订阅源
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8$订阅源
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8$订阅源

☘️福建频道,#genre#
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$订阅源
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$订阅源
厦门卫视,http://223.13.1.125:9901/tsfile/live/1030_1.m3u8$订阅源
厦门卫视,http://223.13.1.109:9901/tsfile/live/1030_1.m3u8$订阅源
厦门卫视,http://111.196.135.75:8686/udp/239.3.1.143:4120$订阅源
厦门卫视,http://115.171.216.209:4000/udp/225.1.8.166:4120$订阅源
厦门卫视,http://222.129.139.229:8888/rtp/239.3.1.143:4120$组播源
厦门卫视,http://222.129.139.229:8888/udp/239.3.1.143:4120$订阅源
厦门卫视,http://1.203.111.193:17777/udp/225.1.8.166:4120$订阅源
厦门卫视,http://123.113.187.204:8000/rtp/239.3.1.143:4120$组播源
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$订阅源
福建新闻,http://d97e53.tv.netsite.cc/proxy/199601741/199601741.m3u8$订阅源
福建新闻,https://tvbox.nat.netsite.cc:8043/proxy/199601741/199601741.m3u8$订阅源
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$订阅源
福建电视剧,http://d97e53.tv.netsite.cc/proxy/1180178372/1180178372.m3u8$订阅源
福建电视剧,http://ced8ee.tv.netsite.cc/proxy/1180178372/1180178372.m3u8$订阅源
福建电视剧,https://tvbox.nat.netsite.cc:8043/proxy/1180178372/1180178372.m3u8$订阅源
福建综合,http://d97e53.tv.netsite.cc/proxy/269896449/269896449.m3u8$订阅源
福建综合,http://ced8ee.tv.netsite.cc/proxy/269896449/269896449.m3u8$订阅源
福建综合,https://tvbox.nat.netsite.cc:8043/proxy/269896449/269896449.m3u8$订阅源
福建少儿,http://d97e53.tv.netsite.cc/proxy/253585251/253585251.m3u8$订阅源
福建少儿,http://ced8ee.tv.netsite.cc/proxy/253585251/253585251.m3u8$订阅源
福建少儿,https://tvbox.nat.netsite.cc:8043/proxy/253585251/253585251.m3u8$订阅源
福建海峡卫视,http://ced8ee.tv.netsite.cc/proxy/1400186150/1400186150.m3u8$订阅源
福建海峡卫视,https://tvbox.nat.netsite.cc:8043/proxy/1400186150/1400186150.m3u8$订阅源

☘️海南频道,#genre#

☘️河南频道,#genre#
梨园,http://123.161.155.128:9901/tsfile/live/1011_1.m3u8$订阅源
梨园,http://114.105.184.92:9901/tsfile/live/1052_1.m3u8$订阅源
梨园,http://123.182.209.218:9901/tsfile/live/1014_1.m3u8$订阅源
梨园,http://nas.hssvm.com:8888/udp/225.1.1.202:5002$订阅源
梨园,http://121.24.98.45:8090/hls/45/index.m3u8$订阅源
梨园,http://60.2.190.206:4000/udp/239.253.93.133:6441$订阅源
梨园,http://60.2.190.206:4000/udp/239.253.92.152:8086$订阅源
梨园,http://www.furymax.top:85/rtp/239.69.1.33:9838$组播源
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8$订阅源
河南都市,http://d97e53.tv.netsite.cc/proxy/1492902938/1492902938.m3u8$订阅源
河南都市,https://tvbox.nat.netsite.cc:8043/proxy/1492902938/1492902938.m3u8$订阅源
河南都市,http://123.161.155.128:9901/tsfile/live/1001_1.m3u8$订阅源
河南都市,http://1.199.235.116:9901/tsfile/live/1000_1.m3u8$订阅源
河南民生,http://d97e53.tv.netsite.cc/proxy/1346087362/1346087362.m3u8$订阅源
河南民生,https://tvbox.nat.netsite.cc:8043/proxy/1346087362/1346087362.m3u8$订阅源
河南民生,http://123.161.155.128:9901/tsfile/live/1002_1.m3u8$订阅源
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8$订阅源

☘️河北频道,#genre#
邯郸公共,http://121.24.98.45:8090/hls/88/index.m3u8$订阅源
邯郸新闻,http://123.182.209.218:9901/tsfile/live/1006_1.m3u8$订阅源
邯郸新闻,http://121.24.98.45:8090/hls/87/index.m3u8$订阅源
邯郸科教,http://121.24.98.45:8090/hls/89/index.m3u8$订阅源
河北都市,http://d97e53.tv.netsite.cc/proxy/1382613512/1382613512.m3u8$订阅源
河北都市,https://tvbox.nat.netsite.cc:8043/proxy/1382613512/1382613512.m3u8$订阅源
河北都市,http://106.118.70.49:9901/tsfile/live/1001_1.m3u8$订阅源
河北都市,http://101.74.31.52:9901/tsfile/live/1003_1.m3u8$订阅源
河北都市,http://121.24.98.45:8090/hls/28/index.m3u8$订阅源
河北农民,http://d97e53.tv.netsite.cc/proxy/1382120425/1382120425.m3u8$订阅源
河北农民,https://tvbox.nat.netsite.cc:8043/proxy/1382120425/1382120425.m3u8$订阅源
河北农民,http://106.118.70.49:9901/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://123.182.209.218:9901/tsfile/live/1005_1.m3u8$订阅源
河北农民,http://101.74.31.52:9901/tsfile/live/1001_1.m3u8$订阅源
河北农民,http://121.24.98.45:8090/hls/27/index.m3u8$订阅源

☘️贵州频道,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd$订阅源

☘️甘肃频道,#genre#
